OBJECTID,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,OPERACAO,PROPRIETARIO,UF,LATITUDE,LONGITUDE
12991,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-01,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.78513058281046,-36.07259506699995
12992,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-02,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.782374498810552,-36.07250099899994
12993,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-03,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.779553871810639,-36.07215467599997
12994,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-04,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.776867971810709,-36.07165430599997
12995,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-05,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.774342089810801,-36.07064795699995
12996,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-06,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.771230271810928,-36.06989719899997
12997,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-07,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.768518064811005,-36.06955031299998
12998,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-08,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.765894066811105,-36.06878802699999
12999,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-09,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.74418170981179,-36.08960976299994
13000,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-10,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.746885003811719,-36.08997488099993
13001,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-11,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.74953560981161,-36.09063793699994
13002,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-12,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.752177458811507,-36.09135516099997
13003,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-13,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.753985755811476,-36.09338459399993
13004,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-14,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.756697678811378,-36.09366848499997
13005,4.5,165.0,90.0,150.0,2023-06-12 10:29:37,33691,Ventos de Santa Leia 05,LEI05-15,True,Ventos de São Longino Energias Renováveis S.A.,RN,-5.759250614811267,-36.094665806999956
13006,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-01,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.099361574643007,-41.28088350499996
13007,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-02,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.10119827564295,-41.28179448599996
13008,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-03,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.103025796642893,-41.28272370899998
13009,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-04,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.104853241642838,-41.283662095999944
13010,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-05,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.12653352564219,-41.287235039999985
13011,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-06,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.128639141642124,-41.287242324999966
13012,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-07,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.116849304642495,-41.29978735399993
13013,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-08,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.118833787642437,-41.300269597999936
13014,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-09,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.12067963864237,-41.30115339399998
13015,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-10,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.122634974642294,-41.30190080099993
13016,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-11,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.124554370642239,-41.30262048599996
13017,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-12,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.120767062642381,-41.31448659299997
13018,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-13,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.12268662464234,-41.31517889699995
13019,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-14,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.124615289642259,-41.315862132999946
13020,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-15,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.126544092642199,-41.31652707999996
13021,4.5,180.0,105.0,150.0,2022-12-29 11:44:32,33547,Ventos de São Januário 16,JAN16-16,True,Ventos de São Joaquim Energias Renováveis S.A.,BA,-11.12846357264217,-41.31722856899995
13022,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-01,True,Ventos de São Caio Energias Renováveis S/A,PI,-7.995740089739697,-40.769658798999956
13023,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-02,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.005578616739376,-40.767197807999935
13024,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-03,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.013330178739151,-40.74951628499997
13025,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-04,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.018181246738981,-40.746244314999956
13026,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-05,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.022319280738845,-40.74481063099994
13027,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-06,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.026232972738692,-40.74297684499993
13028,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-07,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.03085062073857,-40.741445376999934
13029,4.4,195.0,120.0,150.0,2022-12-29 11:36:52,48514,Ventos de São Caio,VIC-01-08,True,Ventos de São Caio Energias Renováveis S/A,PI,-8.034976235738458,-40.74080983599998
13030,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-01,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.037875891738322,-40.74143904299996
13031,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-02,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.040036423738258,-40.74366165799995
13032,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-03,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.041906383738224,-40.74617333599997
13033,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-04,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.044233866738134,-40.72386757099997
13034,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-05,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.042663259738164,-40.72108506899997
13035,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-06,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.04063615673824,-40.71502587499998
13036,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-07,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.040778946738278,-40.70896673799995
13037,4.4,195.0,120.0,150.0,2022-12-29 11:44:32,48516,Ventos de São Ciro,VIC-02-08,True,Ventos de São Ciro Energias Renováveis S/A,PI,-8.048763654738005,-40.68688337399993
13038,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-01,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.047201442738041,-40.68419167999998
13039,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-02,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.04638418773806,-40.68063219099997
13040,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-03,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.044431690738124,-40.678292720999934
13041,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-04,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.041486527738224,-40.67769095199998
13042,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-05,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.038349673738333,-40.67753291399998
13043,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-06,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.036580844738381,-40.663355874999986
13044,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-07,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.03400949873849,-40.661975600999945
13045,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-08,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.031956011738547,-40.659980589999975
13046,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-09,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.030530191738583,-40.65704471199996
13047,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-10,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.028085358738634,-40.65567408599997
13048,4.4,195.0,120.0,150.0,2022-12-29 11:42:23,48515,Ventos de São Ciriaco,VIC-04-11,True,Ventos de São Ciríaco Energias Renováveis S.A.,PI,-8.02563162273876,-40.654267155999946
13049,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49819,Serra da Palmeira II,SPA-II-01,False,PEC Energia S.A.,PB,-6.8130934037774,-36.457710132999985
13050,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49819,Serra da Palmeira II,SPA-II-02,False,PEC Energia S.A.,PB,-6.810007668777484,-36.456948824999984
13051,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49819,Serra da Palmeira II,SPA-II-03,False,PEC Energia S.A.,PB,-6.807565511777547,-36.454836959999966
13052,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49819,Serra da Palmeira II,SPA-II-04,False,PEC Energia S.A.,PB,-6.804826655777624,-36.45301600399995
13053,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49819,Serra da Palmeira II,SPA-II-05,False,PEC Energia S.A.,PB,-6.802204327777736,-36.45101362499997
13054,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49823,Serra da Palmeira VI,SPA-VI-02,False,PEC Energia S.A.,PB,-6.80038252377776,-36.399082380999964
13055,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49823,Serra da Palmeira VI,SPA-VI-03,False,PEC Energia S.A.,PB,-6.795792530777943,-36.397543017999965
13056,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49823,Serra da Palmeira VI,SPA-VI-04,False,PEC Energia S.A.,PB,-6.793286846777995,-36.395404805999924
13057,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49823,Serra da Palmeira VI,SPA-VI-01,False,PEC Energia S.A.,PB,-6.79114092377806,-36.392948254999965
13058,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-06,False,PEC Energia S.A.,PB,-6.78931515977813,-36.46959770299997
13059,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-01,False,PEC Energia S.A.,PB,-6.786049627778236,-36.469018053999946
13060,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-02,False,PEC Energia S.A.,PB,-6.783016184778337,-36.467885690999935
13061,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-03,False,PEC Energia S.A.,PB,-6.77978567277843,-36.46708887999995
13062,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49835,Serra da Palmeira XVIII,SPA-XVIII-01,False,PEC Energia S.A.,PB,-6.778960292778477,-36.43213233299997
13063,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-04,False,PEC Energia S.A.,PB,-6.776930191778541,-36.465422187999934
13064,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49835,Serra da Palmeira XVIII,SPA-XVIII-02,False,PEC Energia S.A.,PB,-6.775449525778567,-36.43131014199997
13065,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49818,Serra da Palmeira I,SPA-I-05,False,PEC Energia S.A.,PB,-6.773665141778661,-36.46493295899995
13066,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49835,Serra da Palmeira XVIII,SPA-XVIII-03,False,PEC Energia S.A.,PB,-6.772575788778697,-36.42961668699996
13067,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49833,Serra da Palmeira XVI,SPA-XVI-01,False,PEC Energia S.A.,PB,-6.76406299477896,-36.37049363799998
13068,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49836,Serra da Palmeira XIX,SPA-XIX-01,False,PEC Energia S.A.,PB,-6.763802398778936,-36.406104048999964
13069,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49824,Serra da Palmeira VII,SPA-VII-01,False,PEC Energia S.A.,PB,-6.763234964779007,-36.440577918999956
13070,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49824,Serra da Palmeira VII,SPA-VII-02,False,PEC Energia S.A.,PB,-6.761077975779063,-36.43769634399996
13071,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49833,Serra da Palmeira XVI,SPA-XVI-02,False,PEC Energia S.A.,PB,-6.76078075377904,-36.37014075799994
13072,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49836,Serra da Palmeira XIX,SPA-XIX-02,False,PEC Energia S.A.,PB,-6.760544502779061,-36.405244537999984
13073,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-01,False,PEC Energia S.A.,PB,-6.758907986779091,-36.434064515999985
13074,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49833,Serra da Palmeira XVI,SPA-XVI-03,False,PEC Energia S.A.,PB,-6.757662098779161,-36.36995874599995
13075,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49836,Serra da Palmeira XIX,SPA-XIX-03,False,PEC Energia S.A.,PB,-6.757536840779142,-36.403859367999985
13076,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-02,False,PEC Energia S.A.,PB,-6.756116558779213,-36.43255143299996
13077,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49833,Serra da Palmeira XVI,SPA-XVI-04,False,PEC Energia S.A.,PB,-6.754542217779231,-36.36620601699996
13078,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49834,Serra da Palmeira XVII,SPA-XVII-01,False,PEC Energia S.A.,PB,-6.75418248577925,-36.403551825999955
13079,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-03,False,PEC Energia S.A.,PB,-6.7533896787792935,-36.43128210899994
13080,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49836,Serra da Palmeira XIX,SPA-XIX-04,False,PEC Energia S.A.,PB,-6.753033263779302,-36.38805441799997
13081,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49837,Serra da Palmeira XX,SPA-XX-01,False,PEC Energia S.A.,PB,-6.75163214277933,-36.36615848599996
13082,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49834,Serra da Palmeira XVII,SPA-XVII-02,False,PEC Energia S.A.,PB,-6.750994164779369,-36.40387619099994
13083,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-04,False,PEC Energia S.A.,PB,-6.750393712779369,-36.432111530999975
13084,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49836,Serra da Palmeira XIX,SPA-XIX-05,False,PEC Energia S.A.,PB,-6.749981096779379,-36.38679617399998
13085,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49837,Serra da Palmeira XX,SPA-XX-02,False,PEC Energia S.A.,PB,-6.74834067577944,-36.36409716699995
13086,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49834,Serra da Palmeira XVII,SPA-XVII-03,False,PEC Energia S.A.,PB,-6.74779170177949,-36.40324238799997
13087,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-05,False,PEC Energia S.A.,PB,-6.747340854779479,-36.43243498999993
13088,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49820,Serra da Palmeira III,SPA-III-04,False,PEC Energia S.A.,PB,-6.745993752779513,-36.384720339999944
13089,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49837,Serra da Palmeira XX,SPA-XX-03,False,PEC Energia S.A.,PB,-6.745123169779545,-36.364015138999946
13090,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49832,Serra da Palmeira XV,SPA-XV-06,False,PEC Energia S.A.,PB,-6.744258503779587,-36.43230659099993
13091,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49834,Serra da Palmeira XVII,SPA-XVII-04,False,PEC Energia S.A.,PB,-6.743928164779582,-36.40234995399993
13092,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49837,Serra da Palmeira XX,SPA-XX-04,False,PEC Energia S.A.,PB,-6.741742374779654,-36.363816472999936
13093,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49824,Serra da Palmeira VII,SPA-VII-03,False,PEC Energia S.A.,PB,-6.741353845779706,-36.43159868999993
13094,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49834,Serra da Palmeira XVII,SPA-XVII-05,False,PEC Energia S.A.,PB,-6.740709228779697,-36.40371403299997
13095,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49824,Serra da Palmeira VII,SPA-VII-04,False,PEC Energia S.A.,PB,-6.738581555779746,-36.43028441799993
13096,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49820,Serra da Palmeira III,SPA-III-01,False,PEC Energia S.A.,PB,-6.737920612779806,-36.37737830899993
13097,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49821,Serra da Palmeira IV,SPA-IV-01,False,PEC Energia S.A.,PB,-6.737545993779803,-36.40365855199997
13098,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49824,Serra da Palmeira VII,SPA-VII-05,False,PEC Energia S.A.,PB,-6.73656274877985,-36.42789948099995
13099,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49820,Serra da Palmeira III,SPA-III-02,False,PEC Energia S.A.,PB,-6.734904845779889,-36.37616514699994
13100,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49821,Serra da Palmeira IV,SPA-IV-02,False,PEC Energia S.A.,PB,-6.734330555779926,-36.40398300899994
13101,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49820,Serra da Palmeira III,SPA-III-03,False,PEC Energia S.A.,PB,-6.731771891779956,-36.37668819399994
13102,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49821,Serra da Palmeira IV,SPA-IV-03,False,PEC Energia S.A.,PB,-6.730738694780023,-36.40489702799994
13103,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49830,Serra da Palmeira XIII,SPA-XIII-01,False,PEC Energia S.A.,PB,-6.727632872780114,-36.37665618799997
13104,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49821,Serra da Palmeira IV,SPA-IV-04,False,PEC Energia S.A.,PB,-6.7275181167800975,-36.40425424999995
13105,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49825,Serra da Palmeira VIII,SPA-VIII-01,False,PEC Energia S.A.,PB,-6.727413953780098,-36.46535453499996
13106,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49830,Serra da Palmeira XIII,SPA-XIII-02,False,PEC Energia S.A.,PB,-6.724584363780208,-36.37607595799994
13107,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49825,Serra da Palmeira VIII,SPA-VIII-02,False,PEC Energia S.A.,PB,-6.7245229937801865,-36.463805622999985
13108,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49821,Serra da Palmeira IV,SPA-IV-05,False,PEC Energia S.A.,PB,-6.724298643780203,-36.403819374999955
13109,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49825,Serra da Palmeira VIII,SPA-VIII-03,False,PEC Energia S.A.,PB,-6.721800692780331,-36.46166825999995
13110,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49830,Serra da Palmeira XIII,SPA-XIII-03,False,PEC Energia S.A.,PB,-6.721535516780309,-36.37543245599995
13111,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49839,Serra da Palmeira XXII,SPA-XXII-01,False,PEC Energia S.A.,PB,-6.720527357780364,-36.33602749599993
13112,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49825,Serra da Palmeira VIII,SPA-VIII-04,False,PEC Energia S.A.,PB,-6.719617850780375,-36.45899476999995
13113,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49826,Serra da Palmeira IX,SPA-IX-02,False,PEC Energia S.A.,PB,-6.7181010927804445,-36.431576321999955
13114,6.0,200.0,115.0,170.0,2022-05-18 16:29:21,49830,Serra da Palmeira XIII,SPA-XIII-04,False,PEC Energia S.A.,PB,-6.717828967780415,-36.37684437499997
